PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8
1634031_at	0.0444454489522176	0.00824166966926012	0.0455468775134737	0.0208296361054156	-0.00437345563278093	-0.0146872720083278	-0.00779144126047738	0.00295550309678289
1627005_at	0.0209675225276377	-0.0151301593021542	0.0146015861137881	0.0127733966629713	-0.00460984284048923	0.0145385175108348	-0.0148447782060053	0.00654370034640214
1625457_at	0.0574198053577343	0.00950255030175281	0.0126248312724479	0.0221943220114972	0.0373301939306718	0.0114482028995432	-0.0162164172572764	-0.00831827395311684
1628474_at	0.0857082725919931	0.0371552243219632	0.0318363123932027	0.010845704551116	0.0277475696186003	0.00812064457375116	0.00261231826072306	0.00186915623587482
1627979_at	0.0366110276432961	-0.00628635340775824	0.0313745643630187	0.00359415034229046	0.00938071601623431	0.0176486606189665	-0.00872607502666684	-0.00799096914927169
1631112_at	-0.0428439305562023	2.6394918211621e-05	-0.0251761993175577	0.00808389066325448	0.0147746374456535	-0.00188477907444651	-0.0138142924459617	0.0070521801298635
1635576_at	0.0714987660922664	0.00521807344092208	-0.0158389904714309	-0.0419971191800175	-0.0218699929440673	-0.00375574953084704	0.0184533518934315	0.013519693384965
1629070_at	0.0888332460239857	-0.00775865772686814	-0.0437806042188389	-0.0143520272067268	-0.0265738362111639	-0.039136577662549	0.040837278385115	-0.0066837027515586
1635936_at	0.0254088634712637	-0.0159759888962633	0.0135108400921839	-0.00287908634919656	-0.0019594147271759	-0.0314900698689424	-0.00673888843306304	0.000257718346038911
1626242_at	0.057214625976434	-0.0307079499581569	0.00905480340621667	0.0281908857462387	0.0262164690184272	0.00923980412670289	0.0243455044164313	-0.0159882330138023
1640654_at	0.057889242769227	-0.0299638381111014	-0.0601618173736982	-2.53509815254778e-05	-0.0447791697635966	-0.0067547106688867	0.000329644956285752	-0.00216758113541391
1631419_at	0.029836997324789	0.0185042953842388	0.034705835462122	0.010364990412056	-0.0192254179209117	-0.00475573242950006	-0.00634428701524299	-0.00181685225867332
1639476_at	0.0494485466778818	0.0310964992372754	0.0359006232888436	0.0055317415954728	0.00216555161135172	-0.00937668463086382	-0.023888635541246	0.00469899362328698
1628226_at	0.0405730926488922	-0.0132773633076416	-0.0188274690666095	-0.0189948263466887	-0.00427801255919678	0.0040553295365317	-0.0041216717850801	-0.000769223360305285
1633051_at	-0.0395864190432439	0.00501472095287752	-0.0134854587430397	0.00834834538017017	-0.0158527675243292	-0.0382250738664199	0.0141535600265246	0.00866441559228987
1641333_s_at	-0.0111179954465479	0.00783973779326391	-0.00253237100151346	0.00321733601161604	0.00153142904271517	0.00109814530432398	-0.00652258959743436	0.00493434960051935
1629368_at	0.0736978938094943	-0.0503876942714092	0.00540126532297634	0.00837109953971892	-0.0228242149051039	-0.00759764413343916	0.00444890847963654	0.00161764728173964
1628465_a_at	0.0225879127840332	-0.00814828866506917	0.00599123392085789	0.00678960462784663	-0.00949819685200405	0.0151081871420983	-0.019082206617968	-0.00335759616989851
1631300_at	0.0177381069527045	-0.0017512662438395	0.0334162929584057	0.0160334058413145	0.0086615988713885	-0.00169442042724651	-0.0107131289350607	-0.00505206356477038
1632032_at	0.0107407991007823	-0.00501473826028474	0.00697337932715949	-0.00213161902600132	0.00278265370842571	-0.00380528641311409	0.00714739557966012	-0.000592061670075498
1634255_at	-0.0377210849494162	0.0257118105693006	0.012293151098702	-0.0120510039998772	0.0200139026417122	0.0112823935845288	-0.00445509394694773	-0.000536175451635629
1635110_at	0.0266147786086595	-0.0126972377855043	0.0155220566136835	-0.00539945663754409	-0.0121916892834161	0.00784575956735134	-0.0105073463958553	0.00611500569082685
1636888_a_at	0.0424465708425565	0.0237868575946079	0.0289495047105672	-0.000152912163294622	-0.0170735470763775	-0.00148603482953796	-0.00430501983455636	-0.00676290644128489
1636374_at	0.0364929443250715	0.011323675816481	0.0302831572469485	0.00564524255633853	-0.0124684551352214	0.0147721169017453	-0.0123253193375463	-0.00636291140306665
1625885_at	0.0268140153789705	0.0076175965613983	0.0108995110722776	-0.000403481324328544	0.0133173929904633	-0.000258193898769406	0.00806886844634615	0.00606729629508499
1626194_at	0.0235377298653221	-0.0117117464170686	0.0235907475201741	0.0087525285157975	0.0270889228811226	0.0171826637997487	0.00586544771367616	0.000491805458076008
1640978_at	-0.0439074854025977	0.0159415811394222	-0.0343712860195415	-0.00529136015745101	0.0042837501100222	-0.00316100210184906	0.00644574478717713	0.00432097647464939
1629106_at	0.0516021571268058	0.0290305913797757	0.0743000272686111	0.0335332495491357	0.029089914855076	0.0196864690355906	0.00878967887030199	0.0114233092898839
1623036_a_at	0.0278743072134854	-0.0172674533683613	0.00898503061032309	0.0141001129587383	0.0302673278047973	0.0172752703275038	0.0088076597473417	0.000300715324933294
1632377_at	0.0193498262708567	-0.0100730799712053	0.00727162576026106	0.0154500106027561	-0.00699901061819369	-0.00915910498629622	-0.00608417166974056	0.00501328130581589
1633935_at	0.033826582586355	0.0178248049944435	0.0487348985085469	0.0279188596236586	0.0125384505844809	-0.0209047400402156	-0.0046487827162657	-0.00291453413225283
1629874_at	0.0342125953542733	-0.0109849658831555	0.0569540692418297	0.0109957451387071	-0.0181317305464724	0.0186772589395995	0.00389932897554191	-0.0103675213109402
1623103_at	-0.0332136821905284	0.006336105086516	-0.0809868296331986	-0.036369649601311	-0.0057711254250632	0.0101252097643262	0.0202287626766253	0.00488371095673708
1637280_at	0.0477546973202626	-0.00868024844158627	-0.00552764614144518	-0.00328451146331905	-0.01913079837831	-0.0259815681384609	-0.00629134059687463	-0.00586261215445099
1637826_at	0.0201329847057877	0.00154973943733003	0.00376778514861753	-0.00455350605143821	-0.00877958096214406	0.00497415298795271	-0.0162601643666495	-0.00976598712967407
1632711_at	-0.0109109015300515	0.00434703307781186	-0.00283122633858041	-0.00173705571923583	0.00646427856288837	-0.00224676288813977	-0.00663309989503037	-0.013479149003195
1631608_at	0.0109223492753148	-0.00375880245822832	0.00801636685427062	0.00343088532809236	0.00967526529392237	-0.0111009003449882	-0.00136954879461498	0.00135269107005754
1639223_a_at	0.0416184845294118	-0.0310900833418158	-0.00296163284799263	0.0343441998765137	0.00958361362127008	0.0153986387106519	-0.00888034161780436	-0.00238079311379498
1634597_a_at	0.032382142348165	-0.0155606432588365	0.00360767035429586	0.00687829133513153	-0.0192557309653735	0.00435910773088999	-0.00896225928829112	0.00563706553006576
1640208_s_at	0.0211385085929513	-0.00416930074557652	0.00540167835367368	0.0113879423652613	0.0079203575357028	0.0136922297255953	-0.00067251329158532	-0.00121933986352925
1628496_at	0.0287459273719861	-0.00460820134910924	0.047827235008059	0.0198879291116665	-0.00874844610492354	-0.00929680017330775	-0.0284651309046841	0.000867318168741243
1625257_s_at	-0.0127025318282521	0.00730335400844618	-0.00927333296226385	0.00578488614652767	0.00241512063640443	-0.00574681169649657	-0.00422238383589877	-0.00717509014942354
1626917_at	-0.0514339511213066	0.036901078527893	-0.0726155664043564	-0.0183940330591443	-0.0292466038515645	0.0120965348681569	0.0293492828059423	-0.00350549969743498
1633086_s_at	0.026653468997162	0.0093853363073631	0.0107424347210961	0.00575496910155801	0.0179086629803308	-0.000879433900592816	-0.0165615947048151	-0.00782173591821819
1634207_at	-0.0329534745735415	0.00359148537567459	-0.0336287019873792	0.00688321935517073	0.0174819977551017	0.024796269081096	0.00217490135636645	-0.00883811038590175
1628883_at	-0.00957814024584117	0.00251325197175462	-0.00735624765584425	0.00411094028217971	-0.000199225154938059	0.00358108197893852	-0.000662271734605439	0.000849785374989174
1633980_at	-0.00701614000232883	0.00410702126413988	-0.00535626171376773	0.00150438531380927	0.00202795361554223	-0.00263026544868677	0.00868119519031849	-0.00361711954630638
1635548_s_at	0.0764271443016267	0.0588193337726966	0.0405409212334661	0.0160090101442868	-0.021530386205476	-0.0183935609659816	0.00180073112438506	-0.00443679895511698
1639798_at	0.0152600224494328	0.00459383203754819	0.0109449206163008	0.0119557322038138	0.00167603789992883	-0.00543867599866795	0.00319421612378766	0.00699969181417562
1634434_at	-0.0136233031326453	0.00468825458201023	-0.00401025673785595	0.00203941519895651	-0.00645351878782267	-0.00551028950340901	-0.00621016083021691	0.00504477656952572
1623497_at	0.023644961334817	0.0095779973282064	0.0329103920351681	0.0131199335614749	-0.00483850229111639	-0.0100152146957826	0.00128345711261245	0.0100534346274223
1637482_at	-0.00768962648007652	0.00245328735181001	-0.00549115361238749	0.00123317219327012	0.00590070281005471	0.00280183139338489	-0.00468448541784755	-0.00126288895334364
1641196_at	-0.00989683670399652	0.0012875393696655	-0.00859770907117281	0.00535148879505418	-0.00282490650460488	-0.00028556797493313	0.0102693010566719	0.00876874766828717
1635930_at	-0.046247817820086	0.0155658543666291	-0.0294941060236893	-0.0220264210027444	-0.00720259630365832	-0.0298155500001036	-0.012626471179202	0.00308104609564218
1640670_at	-0.0402550320077813	0.0151390023829364	-0.0190634510956485	0.00508680768777968	-0.0235522418979225	-0.00781940301510283	-0.0215412731012813	0.00372701979497828
1635127_at	0.0281846808634895	-0.0119526832116492	0.018357782767454	0.0174347379694709	-0.0165488100832846	0.00195259826734481	-0.0212740978302619	0.00119424236457425
1624057_at	0.0675417757563054	0.0181792150872225	-0.00454501087975221	0.034965631893043	0.049272977376879	0.00829032990088992	-0.0223042574856312	-0.00182884102716513
1627176_at	0.0336286857467202	-0.00386094385148173	-0.0326756316195482	-0.0111279960132053	-0.0169951949209139	-0.0196695503761838	0.0132800084006805	0.00169703054006109
1633789_at	0.0693333466488922	0.051147834227813	0.0380289551054009	0.00983587219250721	-0.0192173769588805	-0.0215746284485068	-0.00730532629867802	-0.00821778322198221
1633185_at	-0.031396431759426	0.000964843725386832	-0.00347942748423074	-0.0120686982169411	0.00789190794629517	-0.0120255746371071	0.000451184181780922	-0.000347947701785987
1632432_at	0.0283471952393675	0.017694132593111	0.0233284397723847	0.00115022661489181	-0.0235978406831036	-0.00583300832169281	0.00949666783452523	0.00270245876264562
1631285_at	-0.0426513932758254	-0.0205088683850568	-0.0215995382932094	0.00388998706140702	0.0168240264646296	0.015688418000432	0.0023744932716804	0.0011077358349772
1632590_at	-0.0143237373203411	0.00150217969774062	-0.000482585932591287	-0.0018440215403769	0.0095750625161441	0.0108892286379675	-0.00600366254850799	0.00454257179444663
1627872_at	-0.0222504185100068	0.00113559944164891	0.000775018821395521	-6.67512229024079e-05	-0.00715945849664688	-0.00627600561302678	-0.00621703695940511	0.000673503118427028
1629713_at	-0.0113212316341298	-0.0003417639186382	-0.00134190450623827	0.00556712019503187	0.000176337645214619	-0.00344569748740827	0.000483439623755851	0.0107321979368861
1634935_a_at	0.0208021899988997	-0.00815020767347159	0.0114813798173586	0.0160848143483109	0.00172651630897066	-0.00153143562229954	0.0169183914457867	0.0105005344023425
1638301_at	0.0799836091416483	0.0617806140326971	0.0376609338413137	0.00378039296790361	-0.0270478424703061	-0.00393931881663901	0.0076323620192544	-0.0125600190131326
1639982_at	0.0830249510452615	0.0667902369721661	0.0426658635747068	0.00296265397782423	-0.0328646830329274	-0.0120170562651214	-0.0178015429167858	-0.00242087310139898
1625713_at	-0.0183656598033033	-0.00843889868332833	-0.00801300315056869	-0.014318299641214	0.0121580348908634	-0.000365803888312203	0.0101160060777243	-0.00478128227178537
1623191_at	0.0087481034824197	-0.000359665241472443	0.0124079343756607	0.0141848449469279	0.012776889002843	-0.00181746599857157	0.0020996482470352	0.00118773039098581
1634012_at	-0.0274083680084142	0.0248024025200115	-0.0207585094421723	0.0108517684470101	0.0162210529677839	-0.0316656077797804	-0.018627284858344	0.00460410784170083
1632525_at	-0.0362755783620289	0.0103131447789828	-0.0201256435934068	0.017960977243156	-0.0111255005716902	-0.0304530679453182	0.0132193068168155	0.00569872444077046
1635635_a_at	0.0692311295390126	0.0157595271440127	0.000777089185848339	0.029278833817172	0.0220523859056147	0.00943846552520569	0.0283373367089652	-0.00761429120883468
1631225_at	0.0618961408200389	-0.0321467295779904	-0.0552264109748399	-0.019091172054586	-0.0149475271225779	-0.0315795829612323	-0.0281579003086489	0.00209059889789111
1634507_s_at	0.0317757195409657	0.0265496571190719	0.0209648913264473	0.0198139134662162	0.00907425835627376	-0.00306083280938115	-0.00795195737979635	-0.00491008655920219
1632979_at	0.00733272660605929	-0.00323156583375416	0.00110264677669523	-0.00344619782031486	-0.00661833103096883	-0.00204412774676425	-0.000638652803132447	-0.000351582321754679
1632216_at	0.0303797831051952	0.0192821971343275	0.025691847291799	0.00185287969636492	-0.0250193990413036	0.00274217927086533	0.0159654472123066	-0.00470806432975978
1640097_at	0.0198052970225064	0.000918652909057946	0.0240847217739434	0.00216033719221969	-0.00842595891553709	0.0073136915614741	0.00204058765683042	0.00443949078851482
1626831_at	0.0503581562238599	0.00372280567241584	-0.0315071968220564	0.00276159942790771	-0.0277411130661751	-0.00115410244620321	0.0172356858941396	0.0133415769966065
1635007_at	0.0376680204831924	-0.031242740113179	-0.0198969434896251	0.00969456854328284	0.0126402845547873	-0.0126344551891672	-0.00601066164930725	0.00990116245306893
1625268_at	-0.0109903848775902	-0.000576050359736064	-0.00988087854576853	0.00721199152796525	-0.00257696834185673	-0.00298973220151107	-0.00767151300346116	-0.00316843453763704
1628494_a_at	0.038275603024569	-0.00528771883002622	0.00473515962687331	0.0153212300563554	0.0257479928142001	0.0190744555126497	-0.00329278911442578	0.00419860846989512
1624360_at	-0.0348577108789403	0.0144070574632042	-0.00439003836289807	0.00126405812698922	-0.0103998569182622	-0.00753804986056657	-0.00187397778000184	-0.00437766717288395
1640227_at	0.0104950972332991	0.000669048693206317	0.00703613528004597	0.00247365770524335	-0.00649079425101146	0.00715012281002749	-0.00148099255300398	-0.00887334517576493
1623022_at	-0.016664201403331	0.0205779621759851	-0.010683695000992	0.0102371666894596	-0.00122084133218414	1.85631018665198e-05	-0.00582197990313514	-0.000771124548264764
1639074_at	0.0112196013395451	0.0051703150247585	0.0273110128446867	0.000183309337021136	0.010531176061059	-0.00324216430071547	0.00980704080804028	-0.0177488096656779
1638708_s_at	-0.0123819303228199	0.00592398881222517	-0.0100782552623559	-0.00799670889669033	0.00928858629730176	0.00133621134588654	0.00273176383909144	-0.0131830712511133
1623241_s_at	0.03255484447555	0.0154198598361224	0.0139069115953168	-0.0116571444947579	0.0101523504222982	-0.00225780603176639	-0.00401754465299714	0.00139574210633715
1636612_a_at	0.0164931158514957	0.00697614282550175	0.00687036031397753	0.0104985077966289	0.0120580325921178	-0.00754285952782001	-0.0181967542646149	0.00259753621634615
1626546_s_at	0.0336600975012179	0.0219961738544198	0.00645578195892966	-0.00155855266930451	-0.0194265176789423	-0.00273172720212546	0.00494708045985658	-0.0100623215990446
1624290_at	0.0196166620182586	0.00650234818806345	0.0188578681830772	0.00172948906703293	-0.00165166869598208	-0.0248857372803583	0.0012266656025175	0.0027909426256818
1629109_at	-0.0132930559176351	0.00294227177941649	-0.00575928487201025	0.00353396046887842	0.0033583747336069	-0.00450657475172801	-0.00196075118183718	0.004884962652724
1635669_a_at	0.0121921803414966	0.00128119222630103	0.0271294856766287	0.0121682659179282	-0.00730060954362722	0.0120833353444686	0.00835657840629397	0.0041902689893715
1625011_at	0.0311508255237349	0.0118569964781352	-0.00496526624233601	0.00749688298695044	-0.00693895100588487	-0.012101168750738	0.00392504858468612	0.000404088082141111
1632298_s_at	0.0301118056101589	-0.00759634674582044	0.0130689096070341	-0.0114884923989085	0.00860944332103139	-0.00889301233844287	-0.00160984272684262	0.000425575629771214
1631308_at	-0.0123510863453521	0.00521588145242253	-0.00993381205002969	-0.000450254485868089	0.00509324359405486	-0.00315297212535448	-0.00816665142273066	-0.00741615366205664
1633869_at	0.0457014597745799	-0.00692859805927756	0.0652773268217661	0.0160339658922345	0.0110644841901134	0.0121182210349057	-0.0383400288886052	-0.00144452565069936
1625060_at	-0.00768574679159661	0.00462097484123587	-0.00678048276662474	0.00691428526597765	-0.00731039536603278	-0.00334720263480681	0.00873341858437187	0.00671053503035576
1639139_a_at	-0.0227558387810249	0.00690768084035438	-0.00642978858257604	0.00500202720096587	-0.00713358973530888	0.00329422370971196	0.000798026159738704	-0.0145189861113564
1628292_s_at	-0.00754177026700061	-0.000294246847577801	-0.00377502992801702	0.00223632025990688	0.00448095902608249	0.0033537989080624	-0.00333343771502058	-0.0116617721244543
1639424_at	-0.0390463390046948	0.0351075731883339	-0.0397813715225349	-0.070470742320823	0.00658794133330969	0.0128185203145324	0.0130534397670475	0.00194414622235892
1635549_at	0.0854557918834754	0.0663925510700792	0.0468181387563682	0.00257689485968521	-0.0381606991931992	-0.0192095852660427	0.0200761107874173	-0.00976330056145741
1638513_s_at	0.00737114582170183	-0.00246928320914217	0.00799831125182571	-0.000732513861976129	-0.00162629337545481	-0.00150457729310341	0.00206971645674933	-0.00860040150623174
1636820_s_at	0.0081597274484703	0.00323708335409257	0.00896282568913368	0.0100493680107011	0.000396039710269752	0.00414162509011082	-0.0108229583355902	0.00432203668437051
1624435_at	-0.0150094883788406	0.00258741569095427	-0.00815856055635123	0.0152651493193551	0.00321192165088256	-0.00132262572628816	-0.00267645792746725	0.000724192073613092
1631716_at	-0.0208871660297386	0.00332044585883709	-0.0134667537780572	-0.00518384351205947	-0.0239175402472765	-0.0184066478730082	0.000380757755356017	0.00517109668417198
1638367_at	0.0076422754238204	0.000904456224730515	0.007600368603822	-0.00152727166193611	-0.00466156033883271	0.00481247014918814	-0.00157004344370389	-0.0124810279725379
1631524_a_at	-0.0267805382941702	0.000512185503679554	-0.00628313315414236	0.00612735903529036	0.00634660770031857	0.000755348364293034	0.0051945274302017	0.00584902046638077
1641552_at	0.0251438156924766	-0.00211413065041503	0.00335659397934487	0.00145084081158937	-0.00862061404869509	0.0102126889379286	0.0143113204646387	0.00461388760462947
1634377_at	-0.00768844976498339	0.00225863136722186	-0.00586401772325953	0.00373126535460202	0.00235080617574342	-0.00247568851573203	0.00791790732373687	-0.00357758180351601
1629443_at	0.0305087522244526	0.00227862663792778	-0.00667167350910633	-0.00116281537933708	-0.0101645092236324	0.0070462855989402	0.00564855391931807	0.000310481561701137
1628935_at	-0.027114132153905	0.0148822190109508	-0.0265262465668353	-0.0361391793834777	-0.0128785895813576	0.00808057470232123	0.0217675915401304	-0.0118938404027985
1625588_s_at	-0.015785146854784	0.0151562860879075	-0.00801674266907543	-0.0083054756324323	-0.00389305373338184	-0.00538754894142914	-0.0160370897307966	-0.00688576954724709
1633319_at	-0.00752993400859789	0.00588346820033264	-0.00568483946872697	0.0039016545449309	0.00447927277981246	-0.00426513804936787	0.00610458589135991	0.000471681659622643
1637012_at	0.0199904426393056	0.013770536316188	0.025737020091864	-0.00388631407899718	-0.000318095501734497	-0.0118360169844266	0.017563363519165	0.00525484990782024
1624386_at	-0.00670453658980548	-0.000879755791041883	-0.00407084790663749	0.000439583578567841	-0.00459305187778436	0.000632742412417193	-0.00159179564799616	-0.0118456031021997
1638037_a_at	0.0410127300224338	-0.00794840937883317	-0.0174746189632439	-0.000961061357348785	-0.0292007037837755	-0.0233623574125059	0.00727283714853188	0.00257387727537977
1641723_a_at	0.0222469445533543	0.00909590791999555	-0.00540530333770566	-0.00918654420896013	-0.00556821805461749	-0.0117336281130224	-0.0004972614850215	-0.000901621913669197
1624577_at	0.0245940582061889	0.00612062376356719	0.00282562408840856	-0.000262869002843168	-0.0130462748106534	-0.0175636985079881	-0.014922806401827	-0.000771763589695618
1633394_a_at	-0.00734259989043907	0.001972040864753	-0.00359636859726054	3.35001261714727e-05	-0.0011759936332023	-0.00241312114142061	-0.00910451482562502	-0.00345922551674778
1637438_at	0.0156385995005018	0.00358478708333216	0.00604190511659743	0.00166045562535008	0.00357307604382094	-0.0085831260146425	-0.000324731953230983	-0.00374117195611143
1622937_at	0.0262104095753106	-0.00445098118877539	0.0147652032230383	0.00954750876111706	-0.00318160774950969	0.00638809274496047	-0.00602602076184253	-0.00523395298264502
1633682_a_at	0.0112544192009128	-0.00471076411094076	-0.00179024500301162	0.00614131970137889	0.0026197148819374	0.00225621530974123	0.00308495441170725	0.00550762544272588
1637715_a_at	-0.00813482553428546	0.00356010799041262	-0.000120535332632205	-0.00326515554124692	0.00190911873230996	-0.000592067752444052	-0.000509225628394674	0.00030627519198761
1623083_at	0.0147210399974699	-0.00707158269969487	0.0182437184080983	0.00133544447847433	0.00337495511578309	0.0126692901625274	-0.013214888311969	-0.00182792299460596
1625281_at	0.0189660864168599	0.00612411064500726	0.00821442357642007	0.00918264917836242	-0.0201606765095131	0.0053522041582611	0.0104380137690795	0.00275786954667516
1634440_s_at	0.0146696188300103	-0.0121031513562828	0.00330719835079363	-0.00304346969009534	0.00232169945058332	0.012492364914856	0.0194448725707113	-0.00547342273894726
1632529_at	-0.0323874999397179	0.0121004961642686	-0.00907977445561029	-0.0101094499672172	0.000124854218147578	-0.00903247281256463	-0.00287082587511498	0.00537159762265561
1633696_at	0.0152280519081676	0.000289050600257013	0.0207329228563633	-0.000136323395166626	-0.00895910851202026	-0.00403780452689082	-0.000552471082124727	-0.00486523188960806
1641403_at	-0.00785049351433923	0.00287600642256515	-0.00933701715998964	0.00396797740307699	0.000471926363700914	-2.20485467541221e-05	-0.0059393531350981	0.0129003510887974
1633237_at	0.040802965645074	0.0139142138105466	-0.00363854468091553	-0.0375838192094204	-0.0280298118336789	7.13562251035819e-05	-0.031910440876094	-0.0179237822161835
1638411_at	-0.0155814706128917	0.00283242153823616	-0.00864055853793248	0.00649237175807623	-0.000322661485045924	-0.0197961137812724	0.00102733497348783	-0.00530204803877534
1623894_a_at	-0.0167569367211477	0.0131775072073179	0.0124891477032858	-0.000457456497296081	0.0020882366441038	-0.0143707874427475	0.0020931473945365	-0.00699469038365706
1636846_at	-0.0129490545499339	0.00276718787347847	-0.0210096042262374	0.0125665813421414	0.00795805276436886	-0.00774848000136111	0.00657251024636269	-0.00477449122526889
1635348_at	-0.012326407324219	0.00985036977823953	0.00212519564215926	0.0185955194161595	0.00472012081296261	-0.00121874514205202	0.00493847443044376	0.00702110400147892
1628985_a_at	0.0113635038842441	-0.00475310568604223	0.00406856705342351	0.00360492435053623	0.00503019983096891	0.00445887754732511	0.00236899359226284	-0.0168324556016652
1638635_at	-0.00528902418243825	-0.000122103334570066	-0.00991293998266372	0.000862584853889947	-0.00188679721901924	-0.00139614250049966	-0.00216458587367209	0.00469653638686713
1639544_at	0.00633707425872367	-0.00233018688468233	0.00740844645365595	-0.0062402452336332	-0.00103046445469768	-0.00531736737528244	-0.00326124720972163	-0.000509195618479329
1637814_s_at	-0.00824425264471212	0.000761603124540387	-0.000472089647788467	0.000920382502516184	-0.00316655997643967	-0.0069607150017469	0.00200070788221505	0.00057240993114009
1632360_s_at	-0.0134507775624752	0.00609559791054629	-0.00270156659185419	0.00608286064544312	0.00544575668057715	-0.00371318547566339	-0.00470567005559822	-0.00609585559256359
1637838_at	0.0163706917548019	-0.0119733045879469	0.014718484254454	0.0055734310095539	-0.00766041071350723	-0.00475471127699442	-0.00135532612704392	-0.00140690209604451
